ID,item_cnt_month
30894,1.7621721
30895,1.6225697
30896,1.6216643
30897,1.6225697
30898,1.4820619
30899,1.6216643
30900,1.4820619
30901,2.5794232
30902,2.2735894
30903,2.2735894
30904,2.2735894
30905,1.4820619
30906,1.4820619
30907,1.4820619
30908,1.4820619
30909,1.4820619
30910,1.6216643
30911,1.4820619
30912,1.6216643
30913,1.4820619
30914,1.6216643
30915,1.7566073
30916,1.8962097
30917,1.4820619
30918,1.4820619
30919,1.4820619
30920,1.6216643
30921,1.6216643
30922,1.4820619
30923,1.4820619
30924,1.4820619
30925,1.4820619
30926,1.4820619
30927,1.6216643
30928,1.6216643
30929,1.6216643
30930,1.6216643
30931,1.6216643
30932,1.6216643
30933,1.4820619
30934,1.4820619
30935,1.4820619
30936,1.7621721
30937,1.7621721
30938,1.7621721
30939,1.6225697
30940,1.4820619
30941,2.2735894
30942,1.4820619
30943,1.4820619
30944,1.4820619
30945,1.4820619
30946,2.4398208
30947,2.4398208
30948,1.6216643
30949,1.4820619
30950,2.2735894
30951,2.2735894
30952,1.4820619
30953,2.2735894
30954,1.6216643
30955,2.2735894
30956,2.2735894
30957,2.2735894
30958,1.4820619
30959,2.2735894
30960,2.2735894
30961,2.5794232
30962,2.2735894
30963,1.6216643
30964,2.5794232
30965,1.4820619
30966,1.4820619
30967,1.4820619
30968,1.6216643
30969,1.7621721
30970,1.7621721
30971,1.6225697
30972,1.7621721
30973,1.6216643
30974,1.6216643
30975,1.6216643
30976,1.6216643
30977,1.6216643
30978,1.6216643
30979,1.6216643
30980,2.5794232
30981,1.4820619
30982,1.4820619
30983,1.4820619
30984,1.4820619
30985,1.4820619
30986,1.4820619
30987,1.6216643
30988,1.4820619
30989,1.4820619
30990,1.6216643
30991,1.6216643
30992,2.4398208
30993,2.5794232
30994,1.6216643
30995,1.6216643
30996,2.5794232
30997,2.5794232
30998,2.2735894
30999,2.2735894
31000,1.6216643
31001,1.4820619
31002,2.5794232
31003,2.2735894
31004,2.2735894
31005,2.2735894
31006,3.6221862
31007,2.2735894
31008,1.4820619
31009,2.2735894
31010,1.6216643
31011,2.5794232
31012,2.2735894
31013,2.2735894
31014,2.2735894
31015,2.4398208
31016,2.2735894
31017,2.2735894
31018,2.5794232
31019,1.6216643
31020,1.4820619
31021,1.4820619
31022,2.2735894
31023,2.2735894
31024,2.2735894
31025,2.2735894
31026,2.2735894
31027,1.4820619
31028,2.5794232
31029,3.6221862
31030,2.2735894
31031,2.2735894
31032,1.4820619
31033,2.5794232
31034,2.2735894
31035,2.5794232
31036,1.4820619
31037,2.2735894
31038,1.4820619
31039,1.4820619
31040,2.2735894
31041,2.2735894
31042,2.2735894
31043,2.2735894
31044,2.2735894
31045,2.133987
31046,2.2735894
31047,2.2735894
31048,2.2735894
31049,2.2735894
31050,2.2735894
31051,2.2735894
31052,2.2735894
31053,2.2735894
31054,2.2735894
31055,2.2735894
31056,2.2735894
31057,1.6216643
31058,2.2735894
31059,2.4398208
31060,88.76386
31061,1.4820619
31062,1.4820619
31063,1.4820619
31064,1.4820619
31065,1.4820619
31066,1.6216643
31067,1.4820619
31068,1.4820619
31069,1.4820619
31070,1.6216643
31071,1.6225697
31072,1.6216643
31073,1.6216643
31074,1.4820619
31075,1.4820619
31076,1.6216643
31077,1.4820619
31078,1.7566073
31079,1.4820619
31080,1.8962097
31081,1.8962097
31082,1.8962097
31083,1.8962097
31084,1.8962097
31085,1.8962097
31086,1.8962097
31087,1.8962097
31088,1.8962097
31089,1.8962097
31090,1.8962097
31091,1.8962097
31092,1.8962097
31093,1.7566073
31094,1.6216643
31095,1.8962097
31096,1.6216643
31097,2.5794232
31098,2.2735894
31099,2.2735894
31100,2.5794232
31101,2.5794232
31102,2.2735894
31103,1.8962097
31104,3.6221862
31105,2.2735894
31106,2.2735894
31107,1.4820619
31108,2.2735894
31109,2.2735894
31110,1.4820619
31111,1.6216643
31112,1.6216643
31113,1.6216643
31114,2.2735894
31115,2.5794232
31116,1.6216643
31117,2.2735894
31118,2.2735894
31119,2.2735894
31120,2.2735894
31121,2.5794232
31122,2.5794232
31123,2.2735894
31124,2.2735894
31125,2.5794232
31126,1.4820619
31127,1.4820619
31128,1.4820619
31129,1.4820619
31130,2.2735894
31131,2.2735894
31132,1.4820619
31133,1.4820619
31134,1.6216643
31135,1.4820619
31136,2.2735894
31137,1.6216643
31138,2.5794232
31139,1.4820619
31140,2.5794232
31141,2.2735894
31142,2.2735894
31143,2.5794232
31144,2.2735894
31145,2.2735894
31146,2.2735894
31147,2.2735894
31148,2.2735894
31149,1.8962097
31150,2.5794232
31151,2.2735894
31152,2.2735894
31153,1.8962097
31154,1.8962097
31155,2.2735894
31156,1.4820619
31157,2.2735894
31158,1.6216643
31159,2.2735894
31160,2.2735894
31161,2.5794232
31162,1.4820619
31163,1.6216643
31164,1.6216643
31165,1.6216643
31166,1.6216643
31167,2.2735894
31168,2.5794232
31169,1.8962097
31170,2.5794232
31171,1.4820619
31172,1.4820619
31173,1.4820619
31174,1.6216643
31175,1.6216643
31176,1.4820619
31177,1.6216643
31178,2.2735894
31179,2.2735894
31180,1.6216643
31181,1.6216643
31182,1.6216643
31183,1.6216643
31184,1.4820619
31185,1.6216643
31186,1.4820619
31187,4.3249807
31188,4.3249807
31189,4.3249807
31190,1.6216643
31191,1.6216643
31192,1.6216643
31193,1.8962097
31194,1.6216643
31195,1.4820619
31196,1.4820619
31197,1.6216643
31198,1.4820619
31199,1.4820619
31200,1.8962097
31201,1.7566073
31202,1.6216643
31203,1.6216643
31204,1.6216643
31205,1.6216643
31206,1.4820619
31207,1.6216643
31208,2.2735894
31209,2.2735894
31210,3.6221862
31211,2.2735894
31212,2.5794232
31213,2.5794232
31214,1.6216643
31215,2.2735894
31216,2.2735894
31217,2.2735894
31218,2.2735894
31219,2.2735894
31220,3.6221862
31221,2.5794232
31222,2.2735894
31223,3.6221862
31224,1.6216643
31225,1.6216643
31226,1.4820619
31227,1.4820619
31228,1.4820619
31229,1.6216643
31230,1.4820619
31231,1.6216643
31232,-7.774269
31233,2.2735894
31234,1.8962097
31235,3.6221862
31236,1.6216643
31237,2.2735894
31238,1.4820619
31239,2.2735894
31240,2.2735894
31241,2.2735894
31242,2.2735894
31243,2.2735894
31244,1.4820619
31245,1.6216643
31246,1.4820619
31247,1.6216643
31248,1.6216643
31249,2.2735894
31250,1.4820619
31251,2.2735894
31252,1.6216643
31253,1.4820619
31254,2.5794232
31255,2.2735894
31256,1.8962097
31257,1.8962097
31258,1.8962097
31259,2.4398208
31260,1.6216643
31261,1.4820619
31262,1.6216643
31263,2.5794232
31264,2.2735894
31265,2.5794232
31266,1.4820619
31267,1.6216643
31268,1.4820619
31269,2.2735894
31270,1.8962097
31271,2.2735894
31272,2.2735894
31273,2.2735894
31274,1.6216643
31275,1.6216643
31276,2.2735894
31277,2.2735894
31278,3.6221862
31279,2.2735894
31280,2.2735894
31281,2.2735894
31282,2.5794232
31283,2.5794232
31284,1.4820619
31285,1.4820619
31286,2.2735894
31287,2.2735894
31288,1.4820619
31289,1.6216643
31290,1.6216643
31291,1.4820619
31292,1.4820619
31293,1.4820619
31294,1.6216643
31295,2.2735894
31296,1.6216643
31297,1.6216643
31298,1.6216643
31299,1.6216643
31300,1.6216643
31301,1.6216643
31302,1.6216643
31303,1.6216643
31304,1.6216643
31305,1.6216643
31306,1.4820619
31307,1.6216643
31308,1.6216643
31309,2.2735894
31310,1.6216643
31311,1.6216643
31312,1.4820619
31313,1.6225697
31314,1.6216643
31315,1.7621721
31316,1.7621721
31317,1.7621721
31318,1.6216643
31319,1.6216643
31320,1.4820619
31321,1.4820619
31322,1.6216643
31323,2.4398208
31324,1.6216643
31325,1.4820619
31326,1.6216643
31327,1.6216643
31328,1.6216643
31329,1.6216643
31330,1.4820619
31331,1.4820619
31332,2.4398208
31333,1.4820619
31334,1.6216643
31335,1.6216643
31336,1.4820619
31337,1.4820619
31338,1.6216643
31339,1.4820619
31340,1.4820619
31341,1.6216643
31342,1.4820619
31343,1.6216643
31344,1.6216643
31345,1.6216643
31346,1.6216643
31347,1.6216643
31348,1.4820619
31349,1.6216643
31350,1.6216643
31351,1.4820619
31352,1.6216643
31353,1.4820619
31354,2.2735894
31355,1.4820619
31356,1.6216643
31357,1.6216643
31358,1.6216643
31359,1.6216643
31360,2.2735894
31361,1.6216643
31362,2.2735894
31363,1.6216643
31364,1.6216643
31365,1.4820619
31366,2.5794232
31367,2.5794232
31368,1.4820619
31369,1.6216643
31370,1.4820619
31371,1.4820619
31372,1.6216643
31373,1.6216643
31374,1.6216643
31375,1.6216643
31376,1.6216643
31377,1.6216643
31378,1.6216643
31379,1.6216643
31380,1.6216643
31381,1.6216643
31382,1.6216643
31383,1.6216643
31384,1.6216643
31385,1.6216643
31386,1.6216643
31387,1.6216643
31388,1.6216643
31389,1.6216643
31390,1.6216643
31391,1.6216643
31392,1.6216643
31393,1.6216643
31394,1.6216643
31395,1.6216643
31396,1.6216643
31397,1.6216643
31398,1.6216643
31399,1.6216643
31400,1.6216643
31401,1.4820619
31402,1.6216643
31403,1.4820619
31404,1.6216643
31405,1.4820619
31406,1.4820619
31407,1.4820619
31408,1.8962097
31409,1.8962097
31410,1.8962097
31411,1.8962097
31412,1.8962097
31413,1.8962097
31414,1.6216643
31415,1.7621721
31416,1.4820619
31417,1.4820619
31418,1.4820619
31419,1.4820619
31420,2.2735894
31421,1.8962097
31422,1.6216643
31423,1.6216643
31424,1.6216643
31425,1.4820619
31426,1.4820619
31427,1.6216643
31428,1.6216643
31429,1.6216643
31430,1.6216643
31431,1.6216643
31432,1.7621721
31433,1.7621721
31434,1.4820619
31435,1.6216643
31436,1.4820619
31437,1.4820619
31438,1.6216643
31439,1.4820619
31440,1.4820619
31441,1.4820619
31442,1.4820619
31443,1.6216643
31444,1.6216643
31445,1.6216643
31446,1.6216643
31447,1.6216643
31448,1.6216643
31449,1.6216643
31450,1.6216643
31451,1.7621721
31452,1.6216643
31453,1.6216643
31454,1.6216643
31455,1.6216643
31456,1.7621721
31457,1.6225697
31458,1.6216643
31459,1.4820619
31460,1.4820619
31461,1.6216643
31462,1.6216643
31463,1.4820619
31464,1.4820619
31465,1.6216643
31466,1.6216643
31467,1.6216643
31468,1.6216643
31469,1.6216643
31470,1.6216643
31471,1.6216643
31472,1.4820619
31473,1.6216643
31474,1.8962097
31475,1.7621721
31476,1.4820619
31477,1.6216643
31478,1.4820619
31479,1.4820619
31480,1.6216643
31481,2.2735894
31482,1.4820619
31483,1.6216643
31484,1.6216643
31485,1.6225697
31486,1.6216643
31487,1.6216643
31488,1.4820619
31489,1.4820619
31490,1.6216643
31491,1.6216643
31492,1.6216643
31493,1.4820619
31494,1.4820619
31495,1.7621721
31496,1.6216643
31497,1.4820619
31498,1.6216643
31499,1.4820619
31500,1.4820619
31501,2.5794232
31502,2.2735894
31503,1.4820619
31504,2.2735894
31505,2.2735894
31506,2.2735894
31507,2.2735894
31508,1.8962097
31509,1.8962097
31510,1.8962097
31511,1.8962097
31512,1.4820619
31513,1.4820619
31514,1.6216643
31515,1.4820619
31516,1.4820619
31517,1.6216643
31518,1.4820619
31519,2.2735894
31520,2.2735894
31521,2.5794232
31522,2.2735894
31523,2.2735894
31524,2.5794232
31525,2.2735894
31526,1.8962097
31527,1.8962097
31528,1.6216643
31529,1.6216643
31530,1.6216643
31531,1.6216643
31532,1.6216643
31533,1.6216643
31534,1.6216643
31535,1.6216643
31536,1.6216643
31537,1.6216643
31538,1.6216643
31539,1.6216643
31540,1.6216643
31541,1.6216643
31542,1.6216643
31543,1.4820619
31544,2.5794232
31545,1.6216643
31546,1.6216643
31547,1.4820619
31548,1.4820619
31549,2.5794232
31550,1.4820619
31551,1.6216643
31552,1.6216643
31553,1.6216643
31554,1.4820619
31555,1.8962097
31556,2.2735894
31557,1.4820619
31558,2.2735894
31559,1.4820619
31560,1.6216643
31561,1.4820619
31562,1.4820619
31563,1.6216643
31564,1.8962097
31565,2.2735894
31566,2.2735894
31567,2.2735894
31568,1.4820619
31569,1.4820619
31570,1.8962097
31571,1.4820619
31572,2.2735894
31573,2.4398208
31574,1.6216643
31575,1.4820619
31576,1.6216643
31577,2.2735894
31578,2.2735894
31579,2.2735894
31580,2.2735894
31581,2.2735894
31582,1.4820619
31583,2.2735894
31584,2.2735894
31585,2.5794232
31586,2.2735894
31587,2.5794232
31588,2.2735894
31589,2.2735894
31590,2.5794232
31591,1.4820619
31592,2.2735894
31593,2.5794232
31594,2.5794232
31595,2.2735894
31596,2.2735894
31597,2.133987
31598,2.2735894
31599,2.2735894
31600,2.2735894
31601,3.6221862
31602,2.2735894
31603,2.2735894
31604,2.5794232
31605,2.2735894
31606,2.2735894
31607,2.2735894
31608,2.2735894
31609,2.2735894
31610,1.6216643
31611,2.5794232
31612,2.2735894
31613,2.2735894
31614,2.2735894
31615,2.2735894
31616,1.6216643
31617,2.2735894
31618,2.2735894
31619,2.2735894
31620,2.2735894
31621,1.7621721
31622,2.2735894
31623,2.2735894
31624,2.5794232
31625,2.2735894
31626,2.2735894
31627,2.2735894
31628,1.6216643
31629,2.5794232
31630,2.2735894
31631,2.2735894
31632,2.2735894
31633,2.5794232
31634,2.2735894
31635,2.4398208
31636,2.2735894
31637,2.5794232
31638,2.2735894
31639,2.2735894
31640,2.2735894
31641,2.2735894
31642,2.2735894
31643,2.4398208
31644,2.2735894
31645,2.2735894
31646,2.2735894
31647,1.6216643
31648,1.4820619
31649,1.6216643
31650,1.6216643
31651,1.6216643
31652,1.6216643
31653,1.6216643
31654,1.4820619
31655,1.4820619
31656,1.6216643
31657,1.8962097
31658,2.2735894
31659,2.4398208
31660,1.4820619
31661,1.4820619
31662,1.4820619
31663,1.6225697
31664,2.2735894
31665,1.6216643
31666,1.4820619
31667,1.4820619
31668,1.6216643
31669,1.4820619
31670,1.4820619
31671,1.4820619
31672,1.6216643
31673,1.6216643
31674,1.6216643
31675,1.6216643
31676,3.6221862
31677,2.2735894
31678,2.2735894
31679,2.4398208
31680,2.2735894
31681,2.2735894
31682,2.2735894
31683,2.2735894
31684,2.2735894
31685,3.6221862
31686,2.133987
31687,1.6216643
31688,1.6216643
31689,2.5794232
31690,2.2735894
31691,2.2735894
31692,2.5794232
31693,2.2735894
31694,2.2735894
31695,2.2735894
31696,2.5794232
31697,2.2735894
31698,1.6216643
31699,1.4820619
31700,2.2735894
31701,1.6216643
31702,1.6216643
31703,1.4820619
31704,1.6216643
31705,1.4820619
31706,1.7621721
31707,1.4820619
31708,1.4820619
31709,1.4820619
31710,1.8962097
31711,1.6216643
31712,2.5794232
31713,2.4398208
31714,2.2735894
31715,2.2735894
31716,1.6216643
31717,1.8962097
31718,1.4820619
31719,1.4820619
31720,2.2735894
31721,2.2735894
31722,1.6216643
31723,2.5794232
31724,2.2735894
31725,2.133987
31726,1.7621721
31727,1.4820619
31728,2.2735894
31729,1.4820619
31730,2.2735894
31731,1.6216643
31732,2.2735894
31733,2.2735894
31734,1.4820619
31735,1.4820619
31736,2.2735894
31737,2.5794232
31738,2.5794232
31739,2.2735894
31740,2.2735894
31741,2.2735894
31742,2.5794232
31743,2.2735894
31744,1.4820619
31745,1.4820619
31746,1.4820619
31747,1.4820619
31748,1.6216643
31749,1.4820619
31750,2.2735894
31751,2.4398208
31752,1.6216643
31753,1.4820619
31754,1.4820619
31755,1.6216643
31756,1.6216643
31757,1.7621721
31758,1.8962097
31759,1.8962097
31760,1.7566073
31761,1.4820619
31762,1.4820619
31763,1.6216643
31764,1.6216643
31765,1.4820619
31766,1.6216643
31767,1.6216643
31768,2.2735894
31769,1.6216643
31770,1.6216643
31771,1.4820619
31772,1.4820619
31773,1.4820619
31774,1.4820619
31775,1.4820619
31776,1.4820619
31777,2.4398208
31778,1.4820619
31779,1.4820619
31780,1.6216643
31781,1.6216643
31782,1.6216643
31783,1.6216643
31784,1.4820619
31785,1.4820619
31786,1.4820619
31787,1.4820619
31788,1.4820619
31789,1.4820619
31790,2.2735894
31791,2.2735894
31792,1.4820619
31793,2.5794232
31794,2.5794232
31795,2.5794232
31796,2.2735894
31797,1.4820619
31798,2.2735894
31799,2.2735894
31800,2.2735894
31801,2.2735894
31802,2.2735894
31803,2.4398208
31804,1.6216643
31805,2.2735894
31806,1.8962097
31807,1.6216643
31808,1.8962097
31809,2.5794232
31810,2.2735894
31811,1.6216643
31812,2.4398208
31813,2.133987
31814,1.6216643
31815,1.6216643
31816,1.6216643
31817,2.4398208
31818,1.4820619
31819,1.6225697
31820,1.6216643
31821,1.6216643
31822,1.4820619
31823,1.6216643
31824,1.4820619
31825,1.6216643
31826,1.4820619
31827,1.6216643
31828,1.6216643
31829,1.6216643
31830,1.6216643
31831,1.4820619
31832,1.6216643
31833,1.4820619
31834,1.6216643
31835,1.4820619
31836,1.6216643
31837,1.4820619
31838,1.6216643
31839,1.6216643
31840,1.4820619
31841,1.6216643
31842,1.4820619
31843,1.7621721
31844,1.7621721
31845,1.4820619
31846,1.4820619
31847,1.6216643
31848,1.4820619
31849,1.4820619
31850,1.4820619
31851,1.4820619
31852,2.2735894
31853,1.6216643
31854,1.6216643
31855,2.5794232
31856,2.5794232
31857,2.2735894
31858,2.2735894
31859,2.2735894
31860,2.2735894
31861,1.4820619
31862,1.4820619
31863,2.5794232
31864,2.2735894
31865,2.2735894
31866,1.4820619
31867,2.2735894
31868,1.4820619
31869,1.6216643
31870,1.4820619
31871,1.6216643
31872,1.8962097
31873,1.4820619
31874,1.4820619
31875,1.4820619
31876,1.4820619
31877,1.4820619
31878,2.2735894
31879,1.4820619
31880,1.7621721
31881,1.4820619
31882,2.2735894
31883,2.5794232
31884,2.2735894
31885,1.4820619
31886,1.4820619
31887,2.2735894
31888,2.2735894
31889,1.4820619
31890,1.4820619
31891,2.4398208
31892,1.6216643
31893,1.6216643
31894,1.6216643
31895,1.6216643
31896,1.4820619
31897,1.4820619
31898,1.6216643
31899,1.4820619
31900,1.4820619
31901,2.5794232
31902,1.4820619
31903,1.4820619
31904,1.6216643
31905,1.6216643
31906,1.4820619
31907,2.2735894
31908,2.2735894
31909,1.6216643
31910,1.6216643
31911,1.6216643
31912,2.5794232
31913,1.4820619
31914,1.8962097
31915,1.8962097
31916,1.7621721
31917,1.4820619
31918,1.7621721
31919,1.4820619
31920,1.4820619
31921,1.4820619
31922,1.4820619
31923,1.4820619
31924,1.4820619
31925,1.4820619
31926,1.8962097
31927,1.4820619
31928,1.4820619
31929,1.4820619
31930,1.6216643
31931,1.6216643
31932,1.6216643
31933,4.3249807
31934,2.2735894
31935,2.2735894
31936,1.4820619
31937,2.2735894
31938,2.2735894
31939,1.4820619
31940,1.4820619
31941,1.4820619
31942,1.6216643
31943,1.6216643
31944,1.7566073
31945,1.8962097
31946,1.4820619
31947,1.4820619
31948,1.4820619
31949,1.6216643
31950,1.4820619
31951,1.4820619
31952,1.4820619
31953,1.4820619
31954,1.4820619
31955,1.4820619
31956,1.4820619
31957,1.4820619
31958,1.6216643
31959,1.7621721
31960,1.6216643
31961,1.6216643
31962,1.4820619
31963,1.4820619
31964,1.6216643
31965,1.4820619
31966,1.4820619
31967,1.6216643
31968,1.6216643
31969,1.4820619
31970,1.6216643
31971,1.8962097
31972,1.4820619
31973,1.4820619
31974,1.4820619
31975,1.4820619
31976,1.8962097
31977,1.4820619
31978,1.4820619
31979,1.4820619
31980,1.6216643
31981,1.8962097
31982,2.2735894
31983,1.4820619
31984,1.4820619
31985,2.2735894
31986,1.4820619
31987,1.6216643
31988,1.8962097
31989,1.6216643
31990,2.2735894
31991,2.5794232
31992,2.2735894
31993,1.4820619
31994,1.6216643
31995,1.4820619
31996,1.6216643
31997,1.4820619
31998,1.4820619
31999,1.4820619
32000,1.6216643
32001,1.8962097
32002,1.4820619
32003,2.5794232
32004,1.6216643
32005,2.2735894
32006,1.4820619
32007,1.8962097
32008,1.6216643
32009,1.4820619
32010,1.4820619
32011,2.5794232
32012,1.4820619
32013,2.2735894
32014,1.6216643
32015,1.4820619
32016,2.5794232
32017,2.2735894
32018,1.4820619
32019,1.4820619
32020,1.6216643
32021,1.4820619
32022,1.4820619
32023,1.4820619
32024,1.4820619
32025,2.4398208
32026,1.4820619
32027,1.6216643
32028,2.4398208
32029,1.6216643
32030,1.4820619
32031,1.4820619
32032,1.6216643
32033,1.6216643
32034,2.2735894
32035,1.4820619
32036,1.4820619
32037,1.4820619
32038,1.4820619
32039,1.4820619
32040,1.4820619
32041,1.4820619
32042,1.4820619
32043,1.6216643
32044,1.6216643
32045,2.2735894
32046,1.6216643
32047,1.6216643
32048,1.6216643
32049,1.6216643
32050,1.4820619
32051,1.6216643
32052,1.8962097
32053,1.4820619
32054,1.4820619
32055,1.8962097
32056,1.4820619
32057,1.8962097
32058,1.8962097
32059,1.8962097
32060,1.4820619
32061,1.7621721
32062,1.4820619
32063,1.4820619
32064,1.6216643
32065,1.6216643
32066,1.4820619
32067,2.2735894
32068,2.2735894
32069,1.6225697
32070,1.6216643
32071,1.6216643
32072,1.6216643
32073,1.6216643
32074,1.6216643
32075,1.6225697
32076,1.7621721
32077,1.7621721
32078,1.6216643
32079,1.7621721
32080,1.6216643
32081,1.6216643
32082,1.6216643
32083,1.7621721
32084,1.6216643
32085,1.6216643
32086,1.6216643
32087,1.4820619
32088,1.4820619
32089,1.6216643
32090,1.4820619
32091,1.4820619
32092,1.6225697
32093,1.6216643
32094,1.4820619
32095,1.4820619
32096,1.6216643
32097,1.8962097
32098,2.2735894
32099,1.4820619
32100,1.4820619
32101,1.4820619
32102,1.7621721
32103,1.7621721
32104,1.4820619
32105,1.6216643
32106,1.6216643
32107,1.7621721
32108,1.4820619
32109,1.4820619
32110,1.4820619
32111,1.4820619
32112,1.6216643
32113,1.7621721
32114,1.7621721
32115,2.2735894
32116,1.7621721
32117,1.4820619
32118,1.4820619
32119,1.4820619
32120,1.7621721
32121,1.7621721
32122,1.4820619
32123,1.4820619
32124,1.4820619
32125,1.6216643
32126,1.4820619
32127,1.4820619
32128,1.4820619
32129,1.4820619
32130,1.6216643
32131,1.4820619
32132,1.6216643
32133,1.6216643
32134,1.6216643
32135,1.6216643
32136,1.4820619
32137,1.4820619
32138,1.4820619
32139,1.6216643
32140,1.6216643
32141,1.6216643
32142,1.6216643
32143,2.2735894
32144,2.2735894
32145,1.6216643
32146,2.2735894
32147,2.5794232
32148,2.5794232
32149,2.5794232
32150,1.4820619
32151,1.6216643
32152,1.6216643
32153,1.6216643
32154,1.6216643
32155,1.4820619
32156,1.6216643
32157,1.4820619
32158,1.6216643
32159,1.6216643
32160,1.6216643
32161,1.6216643
32162,1.6216643
32163,1.8962097
32164,1.8962097
32165,1.7566073
32166,1.8962097
32167,1.6216643
32168,1.4820619
32169,1.6216643
32170,2.2735894
32171,2.2735894
32172,1.8962097
32173,1.6216643
32174,2.2735894
32175,2.2735894
32176,1.6216643
32177,1.6216643
32178,2.2735894
32179,1.4820619
32180,1.8962097
32181,1.8962097
32182,2.2735894
32183,2.2735894
32184,1.6216643
32185,1.8962097
32186,1.8962097
32187,2.2735894
32188,1.6216643
32189,2.5794232
32190,2.2735894
32191,1.6216643
32192,1.7621721
32193,2.2735894
32194,2.2735894
32195,1.8962097
32196,2.2735894
32197,1.8962097
32198,1.4820619
32199,1.4820619
32200,1.4820619
32201,1.4820619
32202,1.4820619
32203,1.4820619
32204,1.6216643
32205,1.6216643
32206,2.2735894
32207,2.2735894
32208,1.6216643
32209,1.6216643
32210,1.6216643
32211,1.6216643
32212,1.6216643
32213,2.2735894
32214,1.6216643
32215,1.6216643
32216,1.6216643
32217,1.8962097
32218,1.4820619
32219,1.6216643
32220,1.8962097
32221,1.6225697
32222,1.6216643
32223,1.6216643
32224,1.6216643
32225,2.2735894
32226,1.6216643
32227,1.4820619
32228,1.6216643
32229,1.6216643
32230,1.6216643
32231,1.6216643
32232,1.6216643
32233,1.6216643
32234,1.6216643
32235,1.6216643
32236,1.6216643
32237,1.6216643
32238,1.4820619
32239,2.2735894
32240,1.6216643
32241,2.2735894
32242,1.4820619
32243,1.6216643
32244,1.4820619
32245,1.6216643
32246,1.4820619
32247,1.6216643
32248,1.4820619
32249,1.6216643
32250,2.2735894
32251,1.6225697
32252,1.4820619
32253,1.4820619
32254,1.6216643
32255,1.7621721
32256,1.4820619
32257,1.4820619
32258,1.6216643
32259,1.4820619
32260,1.6225697
32261,1.6216643
32262,1.6216643
32263,1.6216643
32264,1.6216643
32265,1.6216643
32266,1.7621721
32267,1.7621721
32268,2.2735894
32269,1.6216643
32270,1.6216643
32271,1.4820619
32272,1.6216643
32273,1.4820619
32274,1.4820619
32275,1.4820619
32276,1.4820619
32277,1.4820619
32278,1.4820619
32279,1.8962097
32280,1.4820619
32281,1.4820619
32282,1.4820619
32283,1.4820619
32284,1.6216643
32285,1.4820619
32286,1.4820619
32287,1.4820619
32288,1.4820619
32289,1.4820619
32290,1.4820619
32291,1.4820619
32292,1.6216643
32293,1.4820619
32294,1.4820619
32295,1.6225697
32296,1.6216643
32297,1.4820619
32298,1.4820619
32299,2.2735894
32300,2.2735894
32301,2.2735894
32302,2.2735894
32303,2.2735894
32304,2.2735894
32305,2.2735894
32306,2.2735894
32307,2.2735894
32308,2.2735894
32309,2.2735894
32310,1.6216643
32311,1.6216643
32312,2.2735894
32313,2.2735894
32314,2.2735894
32315,2.2735894
32316,2.2735894
32317,1.7566073
32318,1.7566073
32319,1.7566073
32320,1.8962097
32321,1.4820619
32322,1.7566073
32323,1.7566073
32324,1.8962097
32325,1.6216643
32326,1.6216643
32327,1.4820619
32328,1.4820619
32329,1.4820619
32330,1.4820619
32331,1.4820619
32332,1.8962097
32333,1.6216643
32334,1.8962097
32335,2.2735894
32336,2.2735894
32337,2.2735894
32338,2.2735894
32339,1.8962097
32340,1.6216643
32341,2.5794232
32342,1.6216643
32343,1.6216643
32344,2.4398208
32345,1.4820619
32346,1.4820619
32347,1.4820619
32348,1.4820619
32349,1.4820619
32350,1.6216643
32351,1.6216643
32352,1.6216643
32353,1.6216643
32354,1.6216643
32355,1.6216643
32356,1.6216643
32357,1.6216643
32358,1.8962097
32359,1.6216643
32360,1.4820619
32361,1.7621721
32362,1.4820619
32363,1.6216643
32364,1.4820619
32365,1.4820619
32366,1.7621721
32367,2.133987
32368,1.6216643
32369,1.7621721
32370,1.4820619
32371,1.4820619
32372,1.4820619
32373,1.7621721
32374,1.6216643
32375,1.4820619
32376,1.4820619
32377,1.4820619
32378,1.4820619
32379,1.6216643
32380,1.4820619
32381,1.4820619
32382,1.4820619
32383,1.6216643
32384,1.4820619
32385,1.4820619
32386,1.4820619
32387,1.4820619
32388,1.4820619
32389,1.4820619
32390,1.8962097
32391,1.4820619
32392,1.6216643
32393,1.6216643
32394,1.6216643
32395,1.6216643
32396,1.6216643
32397,1.6216643
32398,1.6216643
32399,1.6216643
32400,1.6216643
32401,1.6216643
32402,1.6216643
32403,1.7621721
32404,1.6216643
32405,1.6216643
32406,1.4820619
32407,1.6216643
32408,1.7621721
32409,1.7621721
32410,1.7621721
32411,1.4820619
32412,1.6216643
32413,1.6216643
32414,1.6216643
32415,1.6216643
32416,1.4820619
32417,1.6216643
32418,1.6216643
32419,1.6216643
32420,1.4820619
32421,1.4820619
32422,1.4820619
32423,1.4820619
32424,1.6216643
32425,1.6216643
32426,1.6216643
32427,1.6216643
32428,1.6225697
32429,1.6216643
32430,1.6216643
32431,1.6216643
32432,1.7621721
32433,1.7621721
32434,1.8962097
32435,1.6216643
32436,1.6216643
32437,1.4820619
32438,1.7621721
32439,1.4820619
32440,1.4820619
32441,1.4820619
32442,1.6216643
32443,1.4820619
32444,1.6216643
32445,1.7621721
32446,1.4820619
32447,1.6216643
32448,1.6216643
